date,category,notes,fuel,elpePrice,motoroilPrice,unit,meanPrice,vatPrice
2020-03-28T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED LRP BIO,NaN,968.008,Κυβικό Μέτρο,968.008,1200.33
2020-03-29T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED LRP BIO,NaN,968.008,Κυβικό Μέτρο,968.008,1200.33
2020-03-30T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,913.528,913.029,Κυβικό Μέτρο,913.279,1132.466
2020-03-28T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,913.528,913.029,Κυβικό Μέτρο,913.279,1132.466
2020-03-29T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,913.528,913.029,Κυβικό Μέτρο,913.279,1132.466
2020-03-30T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,980.985,981.402,Κυβικό Μέτρο,981.194,1216.681
2020-03-28T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,980.985,981.402,Κυβικό Μέτρο,981.194,1216.681
2020-03-29T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,980.985,981.402,Κυβικό Μέτρο,981.194,1216.681
2020-03-30T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,751.318,750.27,Κυβικό Μέτρο,750.794,930.985
2020-03-28T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,751.318,750.27,Κυβικό Μέτρο,750.794,930.985
2020-03-29T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,751.318,750.27,Κυβικό Μέτρο,750.794,930.985
2020-03-30T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",HEATING GASOIL (ΧΠ),543.722,542.582,Κυβικό Μέτρο,543.152,673.508
2020-03-28T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",HEATING GASOIL (ΧΠ),543.722,542.582,Κυβικό Μέτρο,543.152,673.508
2020-03-29T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",HEATING GASOIL (ΧΠ),543.722,542.582,Κυβικό Μέτρο,543.152,673.508
2020-03-30T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG AUTO,691.138,693.486,Μετρικός Τόνος,692.312,858.467
2020-03-28T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG AUTO,691.138,693.486,Μετρικός Τόνος,692.312,858.467
2020-03-29T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG AUTO,691.138,693.486,Μετρικός Τόνος,692.312,858.467
2020-03-30T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΘΕΡΜΑΝΣΗΣ,306.971,303.036,Μετρικός Τόνος,305.004,378.205
2020-03-28T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΘΕΡΜΑΝΣΗΣ,306.971,303.036,Μετρικός Τόνος,305.004,378.205
2020-03-29T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΘΕΡΜΑΝΣΗΣ,306.971,303.036,Μετρικός Τόνος,305.004,378.205
2020-03-30T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΒΙΟΜΗΧΑΝΙΑΣ,367.271,363.336,Μετρικός Τόνος,365.303,452.976
2020-03-28T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΒΙΟΜΗΧΑΝΙΑΣ,367.271,363.336,Μετρικός Τόνος,365.303,452.976
2020-03-29T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΒΙΟΜΗΧΑΝΙΑΣ,367.271,363.336,Μετρικός Τόνος,365.303,452.976
2020-03-30T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΠΡΟΠΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,465.789,490.634,Μετρικός Τόνος,478.212,592.983
2020-03-28T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΠΡΟΠΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,465.789,490.634,Μετρικός Τόνος,478.212,592.983
2020-03-29T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΠΡΟΠΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,465.789,490.634,Μετρικός Τόνος,478.212,592.983
2020-03-30T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΒΟΥΤΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,342.65,NaN,Μετρικός Τόνος,342.65,424.886
2020-03-28T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΒΟΥΤΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,342.65,NaN,Μετρικός Τόνος,342.65,424.886
2020-03-29T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΒΟΥΤΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,342.65,NaN,Μετρικός Τόνος,342.65,424.886
2020-03-30T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 180 1%S,250.803,249.633,Μετρικός Τόνος,250.218,310.27
2020-03-28T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 180 1%S,250.803,249.633,Μετρικός Τόνος,250.218,310.27
2020-03-29T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 180 1%S,250.803,249.633,Μετρικός Τόνος,250.218,310.27
2020-03-30T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 380 1%S,241.853,NaN,Μετρικός Τόνος,241.853,299.898
2020-03-28T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 380 1%S,241.853,NaN,Μετρικός Τόνος,241.853,299.898
2020-03-29T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 380 1%S,241.853,NaN,Μετρικός Τόνος,241.853,299.898
2020-03-30T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO,232.92,NaN,Μετρικός Τόνος,232.92,NaN
2020-03-28T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO,232.92,NaN,Μετρικός Τόνος,232.92,NaN
2020-03-29T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO,232.92,NaN,Μετρικός Τόνος,232.92,NaN
2020-03-30T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO SPECIAL,238.45,NaN,Μετρικός Τόνος,238.45,NaN
2020-03-28T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO SPECIAL,238.45,NaN,Μετρικός Τόνος,238.45,NaN
2020-03-29T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO SPECIAL,238.45,NaN,Μετρικός Τόνος,238.45,NaN
2020-03-30T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 50/70 & 70/100,134.6,139.21,Μετρικός Τόνος,136.905,NaN
2020-03-28T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 50/70 & 70/100,134.6,139.21,Μετρικός Τόνος,136.905,NaN
2020-03-29T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 50/70 & 70/100,134.6,139.21,Μετρικός Τόνος,136.905,NaN
2020-03-30T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 30/45,NaN,156.72,Μετρικός Τόνος,156.72,NaN
2020-03-28T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 30/45,NaN,156.72,Μετρικός Τόνος,156.72,NaN
2020-03-29T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 30/45,NaN,156.72,Μετρικός Τόνος,156.72,NaN
2020-03-30T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 35/40,152.11,NaN,Μετρικός Τόνος,152.11,NaN
2020-03-28T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 35/40,152.11,NaN,Μετρικός Τόνος,152.11,NaN
2020-03-29T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 35/40,152.11,NaN,Μετρικός Τόνος,152.11,NaN
2020-03-30T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΘ 50/70,138.29,NaN,Μετρικός Τόνος,138.29,NaN
2020-03-28T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΘ 50/70,138.29,NaN,Μετρικός Τόνος,138.29,NaN
2020-03-29T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΘ 50/70,138.29,NaN,Μετρικός Τόνος,138.29,NaN
2020-03-31T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED LRP BIO,NaN,965.242,Κυβικό Μέτρο,965.242,1196.9
2020-03-31T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,910.771,910.294,Κυβικό Μέτρο,910.533,1129.061
2020-03-31T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,977.914,978.33,Κυβικό Μέτρο,978.122,1212.871
2020-03-31T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,746.752,745.714,Κυβικό Μέτρο,746.233,925.329
2020-03-31T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",HEATING GASOIL (ΧΠ),539.399,538.26,Κυβικό Μέτρο,538.83,668.149
2020-03-31T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG AUTO,685.89,688.229,Μετρικός Τόνος,687.06,851.954
2020-03-31T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΘΕΡΜΑΝΣΗΣ,301.673,297.758,Μετρικός Τόνος,299.716,371.648
2020-03-31T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΒΙΟΜΗΧΑΝΙΑΣ,361.973,358.058,Μετρικός Τόνος,360.015,446.419
2020-03-31T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΠΡΟΠΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,460.897,485.64,Μετρικός Τόνος,473.269,586.854
2020-03-31T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΒΟΥΤΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,337.25,NaN,Μετρικός Τόνος,337.25,418.19
2020-03-31T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 180 1%S,246.501,245.351,Μετρικός Τόνος,245.926,304.948
2020-03-31T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 380 1%S,237.632,NaN,Μετρικός Τόνος,237.632,294.664
2020-03-31T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO,224.84,NaN,Μετρικός Τόνος,224.84,NaN
2020-03-31T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO SPECIAL,230.35,NaN,Μετρικός Τόνος,230.35,NaN
2020-03-31T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 50/70 & 70/100,129.71,134.3,Μετρικός Τόνος,132.005,NaN
2020-03-31T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 30/45,NaN,151.73,Μετρικός Τόνος,151.73,NaN
2020-03-31T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 35/40,147.14,NaN,Μετρικός Τόνος,147.14,NaN
2020-03-31T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΘ 50/70,133.38,NaN,Μετρικός Τόνος,133.38,NaN
2020-04-01T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED LRP BIO,NaN,963.869,Κυβικό Μέτρο,963.869,1195.198
2020-04-01T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,906.927,908.92,Κυβικό Μέτρο,907.923,1125.825
2020-04-01T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,973.825,976.744,Κυβικό Μέτρο,975.284,1209.352
2020-04-01T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,739.968,741.738,Κυβικό Μέτρο,740.853,918.658
2020-04-01T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",HEATING GASOIL (ΧΠ),533.318,535.016,Κυβικό Μέτρο,534.167,662.367
2020-04-01T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG AUTO,680.011,683.886,Μετρικός Τόνος,681.948,845.616
2020-04-01T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΘΕΡΜΑΝΣΗΣ,295.643,293.192,Μετρικός Τόνος,294.418,365.078
2020-04-01T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΒΙΟΜΗΧΑΝΙΑΣ,355.943,353.492,Μετρικός Τόνος,354.717,439.849
2020-04-01T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΠΡΟΠΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,456.137,482.925,Μετρικός Τόνος,469.531,582.218
2020-04-01T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΒΟΥΤΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,330.893,NaN,Μετρικός Τόνος,330.893,410.307
2020-04-01T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 180 1%S,241.263,242.89,Μετρικός Τόνος,242.077,300.175
2020-04-01T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 380 1%S,232.517,NaN,Μετρικός Τόνος,232.517,288.321
2020-04-01T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO,214.13,NaN,Μετρικός Τόνος,214.13,NaN
2020-04-01T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO SPECIAL,219.61,NaN,Μετρικός Τόνος,219.61,NaN
2020-04-01T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 50/70 & 70/100,125.87,130.82,Μετρικός Τόνος,128.345,NaN
2020-04-01T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 30/45,NaN,148.2,Μετρικός Τόνος,148.2,NaN
2020-04-01T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 35/40,143.25,NaN,Μετρικός Τόνος,143.25,NaN
2020-04-01T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΘ 50/70,129.53,NaN,Μετρικός Τόνος,129.53,NaN
2020-04-02T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED LRP BIO,NaN,956.007,Κυβικό Μέτρο,956.007,1185.449
2020-04-02T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,899.055,901.059,Κυβικό Μέτρο,900.057,1116.071
2020-04-02T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,965.923,968.843,Κυβικό Μέτρο,967.383,1199.555
2020-04-02T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,733.144,734.923,Κυβικό Μέτρο,734.034,910.202
2020-04-02T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",HEATING GASOIL (ΧΠ),526.87,528.578,Κυβικό Μέτρο,527.724,654.378
2020-04-02T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG AUTO,669.008,672.882,Μετρικός Τόνος,670.945,831.972
2020-04-02T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΘΕΡΜΑΝΣΗΣ,283.794,281.343,Μετρικός Τόνος,282.568,350.384
2020-04-02T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΒΙΟΜΗΧΑΝΙΑΣ,344.094,341.643,Μετρικός Τόνος,342.868,425.156
2020-04-02T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΠΡΟΠΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,451.001,477.82,Μετρικός Τόνος,464.41,575.868
2020-04-02T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΒΟΥΤΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,317.368,NaN,Μετρικός Τόνος,317.368,393.536
2020-04-02T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 180 1%S,233.34,234.978,Μετρικός Τόνος,234.159,290.357
2020-04-02T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 380 1%S,224.564,NaN,Μετρικός Τόνος,224.564,278.459
2020-04-02T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO,203.3,NaN,Μετρικός Τόνος,203.3,NaN
2020-04-02T00:00:00.000Z,ΚΗΡΟΖΙΝΗ – KERO,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",KERO SPECIAL,208.79,NaN,Μετρικός Τόνος,208.79,NaN
2020-04-02T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 50/70 & 70/100,118.39,122.97,Μετρικός Τόνος,120.68,NaN
2020-04-02T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 30/45,NaN,140.37,Μετρικός Τόνος,140.37,NaN
2020-04-02T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΑ 35/40,135.79,NaN,Μετρικός Τόνος,135.79,NaN
2020-04-02T00:00:00.000Z,ΑΣΦΑΛΤΟΣ,"τιμές σε €/μ.τ., προ φόρων – τελών και ΦΠΑ",ΒΕΘ 50/70,122.05,NaN,Μετρικός Τόνος,122.05,NaN
2020-04-03T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED LRP BIO,NaN,953.831,Κυβικό Μέτρο,953.831,1182.75
2020-04-03T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 95 BIO,899.381,898.873,Κυβικό Μέτρο,899.127,1114.917
2020-04-03T00:00:00.000Z,Βενζίνες,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",UNLEADED 100 BIO,966.35,966.747,Κυβικό Μέτρο,966.548,1198.52
2020-04-03T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",DIΕSEL AUTO BIO,727.439,726.381,Κυβικό Μέτρο,726.91,901.368
2020-04-03T00:00:00.000Z,Πετρέλαια,"τιμές σε €/m3, συμπεριλ. φόρων – τελών, προ ΦΠΑ",HEATING GASOIL (ΧΠ),519.435,518.277,Κυβικό Μέτρο,518.856,643.381
2020-04-03T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG AUTO,666.78,669.099,Μετρικός Τόνος,667.939,828.244
2020-04-03T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΘΕΡΜΑΝΣΗΣ,281.557,277.621,Μετρικός Τόνος,279.589,346.69
2020-04-03T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",LPG ΒΙΟΜΗΧΑΝΙΑΣ,341.857,337.921,Μετρικός Τόνος,339.889,421.462
2020-04-03T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΠΡΟΠΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,448.794,473.508,Μετρικός Τόνος,461.151,571.827
2020-04-03T00:00:00.000Z,Υγραέρια – LPG,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",ΒΟΥΤΑΝΙΟ ΒΙΟΜΗΧΑΝΙΑΣ,315.13,NaN,Μετρικός Τόνος,315.13,390.761
2020-04-03T00:00:00.000Z,ΜΑΖΟΥΤ-FUEL OIL,"τιμές σε €/μ.τ., συμπεριλ. φόρων – τελών, προ ΦΠΑ",Fuel Oil No 180 1%S,229.435,228.266,Μετρικός Τόνος,228.851,283.775
